t,ACX,ACY,ACZ,GYX,GYY,GYZ,ROL,PIT,YAW,RUD,TWI,TRI
0.6838452816009521,,,,,,,,,,,,
0.6882925033569336,,,,,,,,,,,,
0.6936533451080322,,,,,,,,,,,,
0.6983547210693359,,,,,,,,,,,,
0.7039282321929932,,,,,,,,,,,,
0.7089447975158691,,,,,,,,,,,,
0.7132182121276855,,,,,,,,,,,,
0.7181758880615234,,,,,,,,,,,,
0.7236223220825195,,,,,,,,,,,,
0.7289574146270752,,,,,,,,,,,,
0.7329354286193848,,,,,,,,,,,,
0.7380499839782715,,,,,,,,,,,,
0.7434477806091309,,,,,,,,,,,,
0.7489521503448486,,,,,,,,,,,,
0.7537386417388916,,,,,,,,,,,,
0.7581441402435303,,,,,,,,,,,,
0.7639665603637695,,,,,,,,,,,,
0.7688865661621094,,,,,,,,,,,,
0.7733619213104248,,,,,,,,,,,,
0.7781457901000977,,,,,,,,,,,,
0.783104419708252,,,,,,,,,,,,
0.7887506484985352,,,,,,,,,,,,
0.7930648326873779,,,,,,,,,,,,
0.7981581687927246,,,,,,,,,,,,
0.8034298419952393,,,,,,,,,,,,
0.808495283126831,,,,,,,,,,,,
0.813798189163208,,,,,,,,,,,,
0.8180129528045654,,,,,,,,,,,,
0.8234350681304932,,,,,,,,,,,,
0.8280830383300781,,,,,,,,,,,,
0.8334193229675293,,,,,,,,,,,,
0.8384931087493896,,,,,,,,,,,,
0.8437793254852295,,,,,,,,,,,,
0.8481242656707764,,,,,,,,,,,,
0.853949785232544,,,,,,,,,,,,
0.8589298725128174,,,,,,,,,,,,
0.8637368679046631,,,,,,,,,,,,
0.8681316375732422,,,,,,,,,,,,
0.8738894462585449,,,,,,,,,,,,
0.8782057762145996,,,,,,,,,,,,
0.8836395740509033,,,,,,,,,,,,
0.8889150619506836,,,,,,,,,,,,
0.8935844898223877,,,,,,,,,,,,
0.8980858325958252,,,,,,,,,,,,
0.9034595489501953,,,,,,,,,,,,
0.9089632034301758,,,,,,,,,,,,
0.9131686687469482,,,,,,,,,,,,
0.9186453819274902,,,,,,,,,,,,
0.9232220649719238,,,,,,,,,,,,
0.9283418655395508,,,,,,,,,,,,
0.933870792388916,,,,,,,,,,,,
0.9384946823120117,,,,,,,,,,,,
0.9441990852355957,,,,,,,,,,,,
0.948596715927124,,,,,,,,,,,,
0.9536540508270264,,,,,,,,,,,,
0.958146333694458,,,,,,,,,,,,
0.9638464450836182,,,,,,,,,,,,
0.9687798023223877,,,,,,,,,,,,
0.9731826782226562,,,,,,,,,,,,
0.9789044857025146,,,,,,,,,,,,
0.9833776950836182,,,,,,,,,,,,
0.9880478382110596,,,,,,,,,,,,
0.9935266971588135,,,,,,,,,,,,
0.9982907772064209,,,,,,,,,,,,
1.0032596588134766,,,,,,,,,,,,
1.0081021785736084,,,,,,,,,,,,
1.0134532451629639,,,,,,,,,,,,
1.0181100368499756,,,,,,,,,,,,
1.0238971710205078,,,,,,,,,,,,
1.0289857387542725,,,,,,,,,,,,
1.0330965518951416,,,,,,,,,,,,
1.0380592346191406,,,,,,,,,,,,
1.0434553623199463,,,,,,,,,,,,
1.0489535331726074,,,,,,,,,,,,
1.053520917892456,,,,,,,,,,,,
1.0585954189300537,,,,,,,,,,,,
1.0638251304626465,,,,,,,,,,,,
1.068392276763916,,,,,,,,,,,,
1.0737593173980713,,,,,,,,,,,,
1.078284740447998,,,,,,,,,,,,
1.0834336280822754,,,,,,,,,,,,
1.0889480113983154,,,,,,,,,,,,
1.0931429862976074,,,,,,,,,,,,
1.098224401473999,,,,,,,,,,,,
1.1034669876098633,,,,,,,,,,,,
1.1088509559631348,,,,,,,,,,,,
1.113121509552002,,,,,,,,,,,,
1.11802077293396,,,,,,,,,,,,
1.1234426498413086,,,,,,,,,,,,
1.1286544799804688,,,,,,,,,,,,
1.1329727172851562,,,,,,,,,,,,
1.138463020324707,,,,,,,,,,,,
1.1435391902923584,,,,,,,,,,,,
1.1488075256347656,,,,,,,,,,,,
1.1539959907531738,,,,,,,,,,,,
1.1581940650939941,,,,,,,,,,,,
1.1630809307098389,,,,,,,,,,,,
1.1690163612365723,,,,,,,,,,,,
1.1739001274108887,,,,,,,,,,,,
1.1784553527832031,,,,,,,,,,,,
1.1838772296905518,,,,,,,,,,,,
1.1885592937469482,,,,,,,,,,,,
1.1932766437530518,,,,,,,,,,,,
1.1988098621368408,,,,,,,,,,,,
1.2037761211395264,,,,,,,,,,,,
1.2082228660583496,,,,,,,,,,,,
1.2136039733886719,,,,,,,,,,,,
1.2180356979370117,,,,,,,,,,,,
1.223355770111084,,,,,,,,,,,,
1.2288236618041992,,,,,,,,,,,,
1.2334306240081787,,,,,,,,,,,,
1.2382824420928955,,,,,,,,,,,,
1.2437317371368408,,,,,,,,,,,,
1.248110055923462,,,,,,,,,,,,
1.2530841827392578,,,,,,,,,,,,
1.2586784362792969,,,,,,,,,,,,
1.2630035877227783,,,,,,,,,,,,
1.2686378955841064,,,,,,,,,,,,
1.2738218307495117,,,,,,,,,,,,
1.2784461975097656,,,,,,,,,,,,
1.2832887172698975,,,,,,,,,,,,
1.2881958484649658,,,,,,,,,,,,
1.2936091423034668,,,,,,,,,,,,
1.2986938953399658,,,,,,,,,,,,
1.3035659790039062,,,,,,,,,,,,
1.308955192565918,,,,,,,,,,,,
1.313896894454956,,,,,,,,,,,,
1.3182368278503418,,,,,,,,,,,,
1.3237271308898926,,,,,,,,,,,,
1.3289923667907715,,,,,,,,,,,,
1.3334975242614746,,,,,,,,,,,,
1.3382594585418701,,,,,,,,,,,,
1.3436689376831055,,,,,,,,,,,,
1.348647117614746,,,,,,,,,,,,
1.3539400100708008,,,,,,,,,,,,
1.3583295345306396,,,,,,,,,,,,
1.363736629486084,,,,,,,,,,,,
1.3680925369262695,,,,,,,,,,,,
1.3735876083374023,,,,,,,,,,,,
1.3788423538208008,,,,,,,,,,,,
1.3832321166992188,,,,,,,,,,,,
1.3882091045379639,,,,,,,,,,,,
1.393686294555664,,,,,,,,,,,,
1.3982064723968506,,,,,,,,,,,,
1.4039537906646729,,,,,,,,,,,,
1.4081852436065674,,,,,,,,,,,,
1.4133894443511963,,,,,,,,,,,,
1.4189798831939697,,,,,,,,,,,,
1.4234323501586914,,,,,,,,,,,,
1.4286246299743652,,,,,,,,,,,,
1.4331023693084717,,,,,,,,,,,,
1.4614453315734863,,,,,,,,,,,,
1.4675207138061523,,,,,,,,,,,,
1.472048282623291,,,,,,,,,,,,
1.476668119430542,,,,,,,,,,,,
1.4823029041290283,,,,,,,,,,,,
1.4867472648620605,,,,,,,,,,,,
1.492509365081787,,,,,,,,,,,,
1.4973487854003906,,,,,,,,,,,,
1.5025196075439453,,,,,,,,,,,,
1.50685453414917,,,,,,,,,,,,
1.5121700763702393,,,,,,,,,,,,
1.5166518688201904,,,,,,,,,,,,
1.5222947597503662,,,,,,,,,,,,
1.5271644592285156,,,,,,,,,,,,
1.5316083431243896,,,,,,,,,,,,
1.5367510318756104,,,,,,,,,,,,
1.5421078205108643,,,,,,,,,,,,
1.5475270748138428,,,,,,,,,,,,
1.5516438484191895,,,,,,,,,,,,
1.720611572265625,,,,,,,,,,,,
1.7275302410125732,,,,,,,,,,,,
1.733182430267334,,,,,,,,,,,,
1.7352938652038574,,,,,,,,,,,,
1.7401998043060303,,,,,,,,,,,,
1.7453322410583496,,,,,,,,,,,,
1.7498774528503418,,,,,,,,,,,,
1.7550272941589355,,,,,,,,,,,,
1.760925531387329,,,,,,,,,,,,
1.7657580375671387,,,,,,,,,,,,
1.7701334953308105,,,,,,,,,,,,
1.775193452835083,,,,,,,,,,,,
1.7804577350616455,,,,,,,,,,,,
1.785489797592163,,,,,,,,,,,,
1.7908246517181396,,,,,,,,,,,,
1.7954483032226562,,,,,,,,,,,,
1.8001117706298828,,,,,,,,,,,,
1.8059229850769043,,,,,,,,,,,,
1.8103222846984863,,,,,,,,,,,,
1.8157742023468018,,,,,,,,,,,,
1.82041597366333,,,,,,,,,,,,
1.8258638381958008,,,,,,,,,,,,
1.8309268951416016,,,,,,,,,,,,
1.8351058959960938,,,,,,,,,,,,
1.8405888080596924,,,,,,,,,,,,
1.8453428745269775,,,,,,,,,,,,
1.8509278297424316,,,,,,,,,,,,
1.8557467460632324,,,,,,,,,,,,
1.8603544235229492,,,,,,,,,,,,
1.8656980991363525,,,,,,,,,,,,
1.8705382347106934,,,,,,,,,,,,
1.8757996559143066,,,,,,,,,,,,
1.8804845809936523,,,,,,,,,,,,
1.8849778175354004,,,,,,,,,,,,
1.8904364109039307,,,,,,,,,,,,
1.8956117630004883,,,,,,,,,,,,
1.9000561237335205,,,,,,,,,,,,
1.9057538509368896,,,,,,,,,,,,
1.910196304321289,,,,,,,,,,,,
1.9154143333435059,,,,,,,,,,,,
1.9203400611877441,,,,,,,,,,,,
1.9249942302703857,,,,,,,,,,,,
1.9303536415100098,,,,,,,,,,,,
1.9351136684417725,,,,,,,,,,,,
1.9407620429992676,,,,,,,,,,,,
1.9458281993865967,,,,,,,,,,,,
1.9506065845489502,,,,,,,,,,,,
1.9551372528076172,,,,,,,,,,,,
1.9607820510864258,,,,,,,,,,,,
1.9651451110839844,,,,,,,,,,,,
1.970247507095337,,,,,,,,,,,,
1.974961280822754,,,,,,,,,,,,
1.9802372455596924,,,,,,,,,,,,
1.985069990158081,,,,,,,,,,,,
1.9905986785888672,,,,,,,,,,,,
1.9949359893798828,,,,,,,,,,,,
1.9999840259552002,,,,,,,,,,,,
2.005775213241577,,,,,,,,,,,,
2.0101163387298584,,,,,,,,,,,,
2.0156848430633545,,,,,,,,,,,,
2.0201447010040283,,,,,,,,,,,,
2.0254461765289307,,,,,,,,,,,,
2.0304338932037354,,,,,,,,,,,,
2.035896062850952,,,,,,,,,,,,
2.040292739868164,,,,,,,,,,,,
2.045428514480591,,,,,,,,,,,,
2.050996780395508,,,,,,,,,,,,
2.0552165508270264,,,,,,,,,,,,
2.0600080490112305,,,,,,,,,,,,
2.065293073654175,,,,,,,,,,,,
2.070274829864502,,,,,,,,,,,,
2.075758695602417,,,,,,,,,,,,
2.0799741744995117,,,,,,,,,,,,
2.0852673053741455,,,,,,,,,,,,
2.0906267166137695,,,,,,,,,,,,
2.0953094959259033,,,,,,,,,,,,
2.1007680892944336,,,,,,,,,,,,
2.105445146560669,,,,,,,,,,,,
2.1108720302581787,,,,,,,,,,,,
2.1152212619781494,,,,,,,,,,,,
2.1205921173095703,,,,,,,,,,,,
2.125279426574707,,,,,,,,,,,,
2.1304423809051514,,,,,,,,,,,,
2.135067939758301,,,,,,,,,,,,
2.1405553817749023,,,,,,,,,,,,
2.1454367637634277,,,,,,,,,,,,
2.1505730152130127,,,,,,,,,,,,
2.1553544998168945,,,,,,,,,,,,
2.1600468158721924,,,,,,,,,,,,
2.1652891635894775,,,,,,,,,,,,
2.1699371337890625,,,,,,,,,,,,
2.1758153438568115,,,,,,,,,,,,
2.1800248622894287,,,,,,,,,,,,
2.1850876808166504,,,,,,,,,,,,
2.19083571434021,,,,,,,,,,,,
2.1954214572906494,,,,,,,,,,,,
2.2001700401306152,,,,,,,,,,,,
2.2054381370544434,,,,,,,,,,,,
2.210240125656128,,,,,,,,,,,,
2.215827465057373,,,,,,,,,,,,
2.220078945159912,,,,,,,,,,,,
2.225233316421509,,,,,,,,,,,,
2.2305333614349365,,,,,,,,,,,,
2.2351064682006836,,,,,,,,,,,,
2.2399744987487793,,,,,,,,,,,,
2.245321273803711,,,,,,,,,,,,
2.250931978225708,,,,,,,,,,,,
2.255786180496216,,,,,,,,,,,,
2.2609241008758545,,,,,,,,,,,,
2.265049457550049,,,,,,,,,,,,
2.2706375122070312,,,,,,,,,,,,
2.275005578994751,,,,,,,,,,,,
2.280153751373291,,,,,,,,,,,,
2.285088062286377,,,,,,,,,,,,
2.2909302711486816,,,,,,,,,,,,
2.2953765392303467,,,,,,,,,,,,
2.3008081912994385,,,,,,,,,,,,
2.3057000637054443,,,,,,,,,,,,
2.3108015060424805,,,,,,,,,,,,
2.3150761127471924,,,,,,,,,,,,
2.3203365802764893,,,,,,,,,,,,
2.3259260654449463,,,,,,,,,,,,
2.3300392627716064,,,,,,,,,,,,
2.3355872631073,,,,,,,,,,,,
2.340914487838745,,,,,,,,,,,,
2.345655679702759,,,,,,,,,,,,
2.3502213954925537,,,,,,,,,,,,
2.355165958404541,,,,,,,,,,,,
2.360276699066162,,,,,,,,,,,,
2.365626096725464,,,,,,,,,,,,
2.370852470397949,,,,,,,,,,,,
2.3753514289855957,,,,,,,,,,,,
2.3800268173217773,,,,,,,,,,,,
2.3849246501922607,,,,,,,,,,,,
2.391038179397583,,,,,,,,,,,,
2.3953683376312256,,,,,,,,,,,,
2.4004666805267334,,,,,,,,,,,,
2.405282735824585,,,,,,,,,,,,
2.4107792377471924,,,,,,,,,,,,
2.4151926040649414,,,,,,,,,,,,
2.4204204082489014,,,,,,,,,,,,
2.4257562160491943,,,,,,,,,,,,
2.4308981895446777,,,,,,,,,,,,
2.4348933696746826,,,,,,,,,,,,
2.4406638145446777,,,,,,,,,,,,
2.4458932876586914,,,,,,,,,,,,
2.450187921524048,,,,,,,,,,,,
2.488772392272949,,,,,,,,,,,,
2.494363784790039,,,,,,,,,,,,
2.4998090267181396,,,,,,,,,,,,
2.5041842460632324,,,,,,,,,,,,
2.5095813274383545,,,,,,,,,,,,
2.5141799449920654,,,,,,,,,,,,
2.5197701454162598,,,,,,,,,,,,
2.524566650390625,,,,,,,,,,,,
2.5297963619232178,,,,,,,,,,,,
2.5341603755950928,,,,,,,,,,,,
2.538930654525757,,,,,,,,,,,,
2.5445187091827393,,,,,,,,,,,,
2.549818992614746,,,,,,,,,,,,
2.554460048675537,,,,,,,,,,,,
2.559804916381836,,,,,,,,,,,,
2.564019203186035,,,,,,,,,,,,
2.569563150405884,,,,,,,,,,,,
2.5745675563812256,,,,,,,,,,,,
2.5790817737579346,,,,,,,,,,,,
2.584437370300293,,,,,,,,,,,,
2.589564085006714,,,,,,,,,,,,
2.5949840545654297,,,,,,,,,,,,
2.5989573001861572,,,,,,,,,,,,
2.604522466659546,,,,,,,,,,,,
2.6092309951782227,,,,,,,,,,,,
2.614790678024292,,,,,,,,,,,,
2.6192257404327393,,,,,,,,,,,,
2.6246771812438965,,,,,,,,,,,,
2.6289432048797607,,,,,,,,,,,,
2.634814977645874,,,,,,,,,,,,
2.6394474506378174,,,,,,,,,,,,
2.6446762084960938,,,,,,,,,,,,
2.649012327194214,,,,,,,,,,,,
2.653956413269043,,,,,,,,,,,,
2.659475088119507,,,,,,,,,,,,
2.6640591621398926,,,,,,,,,,,,
2.669255256652832,,,,,,,,,,,,
2.91280460357666,,,,,,,,,,,,
2.918651580810547,,,,,,,,,,,,
2.923046588897705,,,,,,,,,,,,
2.9282054901123047,,,,,,,,,,,,
2.9333324432373047,,,,,,,,,,,,
2.9387285709381104,,,,,,,,,,,,
2.946504831314087,,,,,,,,,,,,
3.1069488525390625,,,,,,,,,,,,
3.112522602081299,,,,,,,,,,,,
3.117961883544922,,,,,,,,,,,,
3.1221208572387695,,,,,,,,,,,,
3.127547264099121,,,,,,,,,,,,
3.1328911781311035,,,,,,,,,,,,
3.1369686126708984,,,,,,,,,,,,
3.1426470279693604,,,,,,,,,,,,
3.147198438644409,,,,,,,,,,,,
3.152580499649048,,,,,,,,,,,,
3.157443046569824,,,,,,,,,,,,
3.1628952026367188,,,,,,,,,,,,
3.167694091796875,,,,,,,,,,,,
3.172442674636841,,,,,,,,,,,,
3.177755355834961,,,,,,,,,,,,
3.182072162628174,,,,,,,,,,,,
3.1870667934417725,,,,,,,,,,,,
3.192610502243042,,,,,,,,,,,,
3.1972296237945557,,,,,,,,,,,,
3.202646255493164,,,,,,,,,,,,
3.207167625427246,,,,,,,,,,,,
3.212200403213501,,,,,,,,,,,,
3.21757173538208,,,,,,,,,,,,
3.222064733505249,,,,,,,,,,,,
3.2278473377227783,,,,,,,,,,,,
3.232229232788086,,,,,,,,,,,,
3.237957239151001,,,,,,,,,,,,
3.242432117462158,,,,,,,,,,,,
3.247631311416626,,,,,,,,,,,,
3.2524819374084473,,,,,,,,,,,,
3.2575595378875732,,,,,,,,,,,,
3.2629714012145996,,,,,,,,,,,,
3.267583131790161,,,,,,,,,,,,
3.2721095085144043,,,,,,,,,,,,
3.2775750160217285,,,,,,,,,,,,
3.2824764251708984,,,,,,,,,,,,
3.287498950958252,,,,,,,,,,,,
3.292983055114746,,,,,,,,,,,,
3.2975101470947266,,,,,,,,,,,,
3.3022685050964355,,,,,,,,,,,,
3.308009147644043,,,,,,,,,,,,
3.312411308288574,,,,,,,,,,,,
3.3174245357513428,,,,,,,,,,,,
3.322061777114868,,,,,,,,,,,,
3.3274264335632324,,,,,,,,,,,,
3.332976818084717,,,,,,,,,,,,
3.3379316329956055,,,,,,,,,,,,
3.3423941135406494,,,,,,,,,,,,
3.3476219177246094,,,,,,,,,,,,
3.3525772094726562,,,,,,,,,,,,
3.3572309017181396,,,,,,,,,,,,
3.362562417984009,,,,,,,,,,,,
3.3680875301361084,,,,,,,,,,,,
3.3722240924835205,,,,,,,,,,,,
3.377580404281616,,,,,,,,,,,,
3.3824410438537598,,,,,,,,,,,,
3.3870534896850586,,,,,,,,,,,,
3.3925209045410156,,,,,,,,,,,,
3.3976051807403564,,,,,,,,,,,,
3.4021897315979004,,,,,,,,,,,,
3.4076879024505615,,,,,,,,,,,,
3.4123075008392334,,,,,,,,,,,,
3.417848825454712,,,,,,,,,,,,
3.4228782653808594,,,,,,,,,,,,
3.4271457195281982,,,,,,,,,,,,
3.432347059249878,,,,,,,,,,,,
3.438006639480591,,,,,,,,,,,,
3.4429826736450195,,,,,,,,,,,,
3.447253465652466,,,,,,,,,,,,
3.45263934135437,,,,,,,,,,,,
3.457188367843628,,,,,,,,,,,,
3.462351083755493,,,,,,,,,,,,
3.467891216278076,,,,,,,,,,,,
3.4999969005584717,,,,,,,,,,,,
3.505790948867798,,,,,,,,,,,,
3.510218381881714,,,,,,,,,,,,
3.515566825866699,,,,,,,,,,,,
3.520660400390625,,,,,,,,,,,,
3.5252459049224854,,,,,,,,,,,,
3.530925750732422,,,,,,,,,,,,
3.535425901412964,,,,,,,,,,,,
3.5402164459228516,,,,,,,,,,,,
3.545654535293579,,,,,,,,,,,,
3.550063371658325,,,,,,,,,,,,
3.5559895038604736,,,,,,,,,,,,
3.56005859375,,,,,,,,,,,,
3.5658202171325684,,,,,,,,,,,,
3.570521116256714,,,,,,,,,,,,
3.575190305709839,,,,,,,,,,,,
3.5808324813842773,,,,,,,,,,,,
3.5852129459381104,,,,,,,,,,,,
3.590578556060791,,,,,,,,,,,,
3.595947027206421,,,,,,,,,,,,
3.6002519130706787,,,,,,,,,,,,
3.6054394245147705,,,,,,,,,,,,
3.61088490486145,,,,,,,,,,,,
3.615125894546509,,,,,,,,,,,,
3.6200690269470215,,,,,,,,,,,,
3.625635862350464,,,,,,,,,,,,
3.630979299545288,,,,,,,,,,,,
3.635331630706787,,,,,,,,,,,,
3.6409008502960205,,,,,,,,,,,,
3.6453092098236084,,,,,,,,,,,,
3.6507744789123535,,,,,,,,,,,,
3.655513286590576,,,,,,,,,,,,
3.6609151363372803,,,,,,,,,,,,
3.6651086807250977,,,,,,,,,,,,
3.6706724166870117,,,,,,,,,,,,
3.6752665042877197,,,,,,,,,,,,
3.6810507774353027,,,,,,,,,,,,
3.686088800430298,,,,,,,,,,,,
3.690631628036499,,,,,,,,,,,,
3.695819139480591,,,,,,,,,,,,
3.7001781463623047,,,,,,,,,,,,
3.705233097076416,,,,,,,,,,,,
3.710756778717041,,,,,,,,,,,,
3.7155230045318604,,,,,,,,,,,,
3.7204396724700928,,,,,,,,,,,,
3.7259750366210938,,,,,,,,,,,,
3.73036527633667,,,,,,,,,,,,
3.735776901245117,,,,,,,,,,,,
3.740321636199951,,,,,,,,,,,,
3.745039701461792,,,,,,,,,,,,
3.750551223754883,,,,,,,,,,,,
3.755311965942383,,,,,,,,,,,,
3.7607309818267822,,,,,,,,,,,,
3.766103982925415,,,,,,,,,,,,
3.7704451084136963,,,,,,,,,,,,
3.7755022048950195,,,,,,,,,,,,
3.7809813022613525,,,,,,,,,,,,
3.7858729362487793,,,,,,,,,,,,
3.7903764247894287,,,,,,,,,,,,
3.795474052429199,,,,,,,,,,,,
3.8002140522003174,,,,,,,,,,,,
3.805755138397217,,,,,,,,,,,,
3.8103108406066895,,,,,,,,,,,,
3.8157906532287598,,,,,,,,,,,,
3.820535182952881,,,,,,,,,,,,
3.8259923458099365,,,,,,,,,,,,
3.8303840160369873,,,,,,,,,,,,
3.835232734680176,,,,,,,,,,,,
3.8409106731414795,,,,,,,,,,,,
3.845224142074585,,,,,,,,,,,,
3.8504409790039062,,,,,,,,,,,,
3.8553426265716553,,,,,,,,,,,,
3.8607749938964844,,,,,,,,,,,,
3.8655152320861816,,,,,,,,,,,,
3.8705193996429443,,,,,,,,,,,,
3.8759469985961914,,,,,,,,,,,,
3.880248546600342,,,,,,,,,,,,
3.8855936527252197,,,,,,,,,,,,
3.890291690826416,,,,,,,,,,,,
3.8955421447753906,,,,,,,,,,,,
3.9003090858459473,,,,,,,,,,,,
3.9060800075531006,,,,,,,,,,,,
3.9106802940368652,,,,,,,,,,,,
3.9159367084503174,,,,,,,,,,,,
3.920624017715454,,,,,,,,,,,,
3.9260029792785645,,,,,,,,,,,,
3.9306693077087402,,,,,,,,,,,,
3.9360756874084473,,,,,,,,,,,,
3.940721273422241,,,,,,,,,,,,
3.945803642272949,,,,,,,,,,,,
3.950127601623535,,,,,,,,,,,,
3.9550883769989014,,,,,,,,,,,,
3.9602346420288086,,,,,,,,,,,,
3.965510368347168,,,,,,,,,,,,
3.970710039138794,,,,,,,,,,,,
3.975229024887085,,,,,,,,,,,,
3.9804513454437256,,,,,,,,,,,,
3.9857823848724365,,,,,,,,,,,,
3.9909396171569824,,,,,,,,,,,,
3.995575189590454,,,,,,,,,,,,
4.001006603240967,,,,,,,,,,,,
4.005430698394775,,,,,,,,,,,,
4.010680675506592,,,,,,,,,,,,
4.015927791595459,,,,,,,,,,,,
4.020445346832275,,,,,,,,,,,,
4.025887966156006,,,,,,,,,,,,
4.030160665512085,,,,,,,,,,,,
4.035691261291504,,,,,,,,,,,,
4.040290832519531,,,,,,,,,,,,
4.0454840660095215,,,,,,,,,,,,
4.050708532333374,,,,,,,,,,,,
4.055382490158081,,,,,,,,,,,,
4.060787677764893,,,,,,,,,,,,
4.066330909729004,,,,,,,,,,,,
4.0706822872161865,,,,,,,,,,,,
4.07508659362793,,,,,,,,,,,,
4.080713272094727,,,,,,,,,,,,
4.085152864456177,,,,,,,,,,,,
4.090757608413696,,,,,,,,,,,,
4.0955915451049805,,,,,,,,,,,,
4.100090503692627,,,,,,,,,,,,
4.105085611343384,,,,,,,,,,,,
4.110157489776611,,,,,,,,,,,,
4.115443468093872,,,,,,,,,,,,
4.120600938796997,,,,,,,,,,,,
4.125135898590088,,,,,,,,,,,,
4.130616188049316,,,,,,,,,,,,
4.136016607284546,,,,,,,,,,,,
4.1410205364227295,,,,,,,,,,,,
4.14545202255249,,,,,,,,,,,,
4.150800943374634,,,,,,,,,,,,
4.155679702758789,,,,,,,,,,,,
4.161056756973267,,,,,,,,,,,,
4.165877342224121,,,,,,,,,,,,
4.170809507369995,,,,,,,,,,,,
4.1751930713653564,,,,,,,,,,,,
4.18042778968811,,,,,,,,,,,,
4.185920238494873,,,,,,,,,,,,
4.190754175186157,,,,,,,,,,,,
4.195409536361694,,,,,,,,,,,,
4.200503587722778,,,,,,,,,,,,
4.205303907394409,,,,,,,,,,,,
4.210340976715088,,,,,,,,,,,,
4.216019868850708,,,,,,,,,,,,
4.220215082168579,,,,,,,,,,,,
4.225189924240112,,,,,,,,,,,,
4.230842113494873,,,,,,,,,,,,
4.235302925109863,,,,,,,,,,,,
4.24042534828186,,,,,,,,,,,,
4.245532512664795,,,,,,,,,,,,
4.2507102489471436,,,,,,,,,,,,
4.256019592285156,,,,,,,,,,,,
4.261111736297607,,,,,,,,,,,,
4.271456956863403,,,,,,,,,,,,
4.276585817337036,,,,,,,,,,,,
4.28180193901062,,,,,,,,,,,,
4.287218809127808,,,,,,,,,,,,
4.291850328445435,,,,,,,,,,,,
4.297448396682739,,,,,,,,,,,,
4.301903247833252,,,,,,,,,,,,
4.306735038757324,,,,,,,,,,,,
4.312152624130249,,,,,,,,,,,,
4.317022085189819,,,,,,,,,,,,
4.322420120239258,,,,,,,,,,,,
4.326843500137329,,,,,,,,,,,,
4.332034349441528,,,,,,,,,,,,
4.337234973907471,,,,,,,,,,,,
4.341761589050293,,,,,,,,,,,,
4.346911668777466,,,,,,,,,,,,
4.352965593338013,,,,,,,,,,,,
4.357426404953003,,,,,,,,,,,,
4.3624653816223145,,,,,,,,,,,,
4.366651296615601,,,,,,,,,,,,
4.37164831161499,,,,,,,,,,,,
4.377200603485107,,,,,,,,,,,,
4.382133722305298,,,,,,,,,,,,
4.3872175216674805,,,,,,,,,,,,
4.391697406768799,,,,,,,,,,,,
4.397171974182129,,,,,,,,,,,,
4.401891708374023,,,,,,,,,,,,
4.407469987869263,,,,,,,,,,,,
